station_id,station_name,latitude,longitude,line_name
740,석남(거북시장),37.507211,126.676304,인천지하철 2호선
741,서부여성회관,37.500298,126.675875,인천지하철 2호선
742,인천가좌,37.489962,126.675284,인천지하철 2호선
743,가재울,37.484152,126.683883,인천지하철 2호선
744,주안국가산단,37.473599,126.681102,인천지하철 2호선
745,주안,37.465234,126.679041,인천지하철 2호선
746,시민공원,37.458339,126.6810091,인천지하철 2호선
747,석바위시장,37.457659,126.692387,인천지하철 2호선
748,인천시청,37.456904,126.701523,인천지하철 2호선
749,석천사거리,37.4569323,126.710383,인천지하철 2호선
750,모래내시장,37.455842,126.719578,인천지하철 2호선
751,만수,37.454962,126.731764,인천지하철 2호선
752,남동구청,37.448179,126.736581,인천지하철 2호선
753,인천대공원,37.448475,126.753051,인천지하철 2호선
754,운연,37.439533,126.759609,인천지하철 2호선
755,까치울,37.506236,126.81095,도시철도 7호선
756,부천종합운동장,37.505381,126.79735,도시철도 7호선
757,춘의,37.50365,126.787069,도시철도 7호선
758,신중동,37.503081,126.776161,도시철도 7호선
759,부천시청,37.504611,126.763561,도시철도 7호선
760,상동,37.505769,126.753081,도시철도 7호선
761,삼산체육관,37.506431,126.742081,도시철도 7호선
762,굴포천,37.50695,126.731481,도시철도 7호선
763,부평구청,37.507523,126.721356,도시철도 7호선
764,산곡,37.508547,126.70351,도시철도 7호선
765,석남(거북시장),37.506208,126.676213,도시철도 7호선
766,남영역,37.540597,126.971171,경부선
767,용산역,37.52989,126.964775,"경부선, 경원선"
768,노량진역,37.514072,126.941671,경부선
769,대방역,37.513392,126.926407,경부선
770,영등포역,37.515756,126.907411,경부선
771,신도림역,37.508983,126.891513,경부선
772,이촌역,37.522476,126.973816,경원선
773,서빙고역,37.51961,126.988358,경원선
774,한남역,37.529361,127.008984,경원선
775,옥수역,37.540514,127.018698,경원선
776,응봉역,37.550433,127.034824,경원선
777,왕십리역,37.561728,127.038405,경원선
778,왕십리역,37.5610128,127.038705,분당선
779,청량리역,37.580543,127.048077,경원선
780,청량리역,37.580043,127.047588,경의중앙선
781,회기역,37.589602,127.057936,경원선
782,회기역,37.589802,127.057936,경의중앙선
783,외대앞역,37.596157,127.063572,경원선
784,신이문역,37.601829,127.067347,경원선
785,석계역,37.615206,127.065594,경원선
786,광운대역,37.62357,127.06181,경원선
787,광운대역,37.6239,127.062,경의중앙선
788,광운대역,37.623635,127.061975,경춘선
789,월계역,37.633114,127.058835,경원선
790,녹천역,37.644599,127.051406,경원선
791,창동역,37.653181,127.047663,경원선
792,선릉역,37.504479,127.048941,분당선
793,한티역,37.496208,127.052883,분당선
794,도곡역,37.490914,127.055393,분당선
795,구룡역,37.486985,127.059496,분당선
796,개포동역,37.489112,127.066027,분당선
797,대모산입구역,37.491347,127.072702,분당선
798,수서역,37.487633,127.101118,분당선
799,복정역,37.469753,127.126627,분당선
800,신길역,37.517018,126.917743,경부선
801,중랑역,37.594948,127.076152,"경의중앙선, 경춘선"
802,상봉역,37.596754,127.085553,경의중앙선
803,상봉역,37.595254,127.085853,경춘선
804,망우역,37.599288,127.092318,경의중앙선
805,망우역,37.599988,127.092031,경춘선
806,양원역,36.963729,129.091321,경의중앙선
807,구리역,37.60326,127.143373,경의중앙선
808,도농역,37.608756,127.161105,경의중앙선
809,양정역,37.604269,127.194602,경의중앙선
810,덕소역,37.586892,127.208835,경의중앙선
811,도심역,37.579628,127.222798,경의중앙선
812,팔당역,37.547321,127.243896,경의중앙선
813,운길산역,37.554659,127.310089,경의중앙선
814,양수역,37.545998,127.328948,경의중앙선
815,신원역,37.525921,127.372745,경의중앙선
816,국수역,37.516171,127.399402,경의중앙선
817,아신역,37.513954,127.443238,경의중앙선
818,오빈역,37.506061,127.474053,경의중앙선
819,양평역,37.492674,127.491858,경의중앙선
820,원덕역,37.468585,127.547468,경의중앙선
821,용문역,37.482085,127.594251,경의중앙선
822,지평역,37.476496,127.629681,경의중앙선
823,서울역(경의선),37.556713,126.97138700000001,경의중앙선
824,신촌역,37.559768,126.942308,경의중앙선
825,효창공원앞역,37.538789,126.962339,경의중앙선
826,공덕역,37.542711,126.952134,경의중앙선
827,서강대역,37.552132,126.935389,경의중앙선
828,홍대입구역,37.55758,126.926833,경의중앙선
829,가좌역,37.568611,126.914841,경의중앙선
830,디지털미디어시티역,37.577964,126.900421,경의중앙선
831,수색역,37.580855,126.895681,경의중앙선
832,한국항공대,37.603102,126.868291,경의중앙선
833,강매역,37.612396,126.844537,경의중앙선
834,행신역,37.612125,126.834063,경의중앙선
835,능곡역,37.618741,126.82089,경의중앙선
836,능곡역,37.618741,126.8206,서해선
837,곡산역,37.645729,126.801877,"경의중앙선, 서해선"
838,백마역,37.658346,126.794401,"경의중앙선, 서해선"
839,풍산역,37.672173,126.786355,"경의중앙선, 서해선"
840,일산역,37.682231,126.769521,"경의중앙선, 서해선"
841,탄현역,37.694114,126.761075,경의중앙선
842,야당역,37.712749,126.761535,경의중앙선
843,운정역,37.725441000000004,126.767076,경의중앙선
844,금릉역,37.751295,126.765401,경의중앙선
845,금촌역,37.766106,126.774515,경의중앙선
846,월롱역,37.796201,126.792574,경의중앙선
847,파주역,37.815391,126.792426,경의중앙선
848,문산역,37.854565,126.787531,경의중앙선
849,임진강역,37.888364,126.746777,경의중앙선
850,운천역,37.880008,126.769713,경의중앙선
851,신내역,37.612855,127.103277,경춘선
852,갈매역,37.634135,127.114803,경춘선
853,별내역,37.642221,127.127208,경춘선
854,퇴계원역,37.648316,127.143858,경춘선
855,사릉역,37.651145,127.176839,경춘선
856,금곡역,37.637414,127.207931,경춘선
857,평내호평역,37.653229,127.244452,경춘선
858,천마산역,37.658995,127.285731,경춘선
859,마석역,37.652328,127.311713,경춘선
860,대성리역,37.683909,127.379165,경춘선
861,청평역,37.735484,127.426541,경춘선
862,상천역,37.770305,127.4542,경춘선
863,가평역,37.814515,127.510693,경춘선
864,굴봉산역,37.832086,127.557732,경춘선
865,백양리역,37.830881,127.589085,경춘선
866,강촌역,37.805728,127.634054,경춘선
867,김유정역,37.818475,127.714302,경춘선
868,남춘천역,37.864071,127.723761,경춘선
869,춘천역,37.884391,127.716603,경춘선
870,봉명역,36.801578,127.136319,장항선
871,쌍용(나사렛대)역,36.793745,127.121363,장항선
872,아산역,36.792195,127.104384,장항선
873,탕정역,36.788272,127.084446,장항선
874,배방역,36.777541,127.052751,장항선
875,온양온천역,36.780419,127.003707,장항선
876,신창(순천향대)역,36.769213,126.950129,장항선
877,선바위역,37.451854,127.002164,안산과천선
878,경마공원역,37.443987,127.007899,안산과천선
879,대공원역,37.435724,127.006474,안산과천선
880,과천역,37.432805,126.996404,안산과천선
881,정부과천청사역,37.426445,126.989802,안산과천선
882,인덕원역,37.401901,126.976718,안산과천선
883,평촌역,37.394346,126.963881,안산과천선
884,범계역,37.389783,126.950752,안산과천선
885,판교역,37.394798,127.111135,경강선
886,이매역,37.394736,127.127048,경강선
887,삼동역,37.408731,127.203447,경강선
888,경기광주역,37.398974,127.253201,경강선
889,초월역,37.373389,127.299996,경강선
890,곤지암역,37.350525,127.346186,경강선
891,신둔도예촌역,37.315499,127.405251,경강선
892,이천역,37.264222,127.442135,경강선
893,부발역,37.260411,127.490303,경강선
894,세종대왕릉역,37.293636,127.570764,경강선
895,여주역,37.282881,127.628571,경강선
896,성남역,37.394709,127.11949,경강선
897,구로역,37.503178,126.882037,경부선
898,가산디지털단지역,37.481568,126.882628,경부선
899,금천구청역,37.45576,126.894344,경부선
900,석수역,37.435161,126.902233,경부선
901,관악역,37.419578,126.908476,경부선
902,안양역,37.401929,126.922647,경부선
903,명학역,37.384435,126.935579,경부선
904,금정역,37.371957,126.943411,경부선
905,금정역,37.371957,126.943611,안산과천선
906,군포역,37.353732,126.948517,경부선
907,의왕역,37.320648,126.948099,경부선
908,성균관대역,37.300344,126.970861,경부선
909,화서역,37.28399,126.989581,경부선
910,수원역,37.266162,126.999821,경부선
911,독산역,37.465994,126.889508,경부선
912,세류역,37.244102,127.013772,경부선
913,병점역,37.206821,127.033268,경부선
914,세마역,37.187288,127.043279,경부선
915,오산대역,37.169401,127.063081,경부선
916,오산역,37.145472,127.066708,경부선
917,진위역,37.109771,127.062342,경부선
918,송탄역,37.075376,127.054397,경부선
919,서정리역,37.056459,127.052844,경부선
920,평택지제역,37.018822,127.070269,경부선
921,평택역,36.990559,127.085496,경부선
922,성환역,36.915781,127.127007,경부선
923,직산역,36.870921,127.143774,경부선
924,두정역,36.833791,127.148905,경부선
925,천안역,36.810238,127.146417,경부선
926,당정역,37.34338,126.948388,경부선
927,서동탄역,37.195675,127.051893,경부선
928,광명역,37.415995,126.884523,경부선
929,산본역,37.358019,126.932969,안산과천선
930,대야미역,37.328304,126.917161,안산과천선
931,반월역,37.312244,126.903684,안산과천선
932,상록수역,37.302845,126.866533,안산과천선
933,한대앞역,37.309985,126.853506,수인선
934,한대앞역,37.309685,126.853656,안산과천선
935,중앙역,37.316055,126.838532,"수인선, 안산과천선"
936,고잔역,37.316821,126.823094,"수인선, 안산과천선"
937,초지역,37.320583,126.806151,"수인선, 안산과천선"
938,안산역,37.327006,126.788748,"수인선, 안산과천선"
939,능길역,37.337488,126.767306,"수인선, 안산과천선"
940,정왕역,37.351816,126.742844,"수인선, 안산과천선"
941,오이도역,37.361773,126.738437,"수인선, 안산과천선"
942,수리산역,37.350297,126.925537,안산과천선
943,개봉역,37.494698,126.858504,경인선
944,오류동역,37.4944,126.844551,경인선
945,역곡역,37.48514,126.811622,경인선
946,부천역,37.484066,126.782779,경인선
947,송내역,37.487626,126.753045,경인선
948,부평역,37.489457,126.724584,경인선
949,백운역,37.483301,126.707179,경인선
950,동암역,37.470835,126.703016,경인선
951,주안역,37.465041,126.680702,경인선
952,제물포역,37.466809,126.657165,경인선
953,동인천역,37.475414,126.632598,경인선
954,인천역,37.476364,126.616936,경인선
955,구일역,37.495973,126.869201,경인선
956,부개역,37.488479,126.740549,경인선
957,간석역,37.464689,126.693408,경인선
958,도원역,37.468604,126.642824,경인선
959,온수역,37.492267,126.823399,경인선
960,중동역,37.486664,126.764474,경인선
961,도화역,37.466154,126.66846,경인선
962,수원역(분당),37.266162,127.000082,분당선
963,서울숲역,37.543647,127.044686,분당선
964,압구정로데오역,37.527385,127.040555,분당선
965,강남구청역,37.516572,127.041575,분당선
966,선정릉역,37.510775,127.043717,분당선
967,가천대역,37.448784,127.126677,분당선
968,태평역,37.439842,127.127746,분당선
969,모란역,37.432124,127.129064,분당선
970,야탑역,37.41132,127.128661,분당선
971,서현역,37.384931,127.123249,분당선
972,수내역,37.378435,127.114216,분당선
973,정자역,37.366037,127.108091,분당선
974,미금역,37.350078,127.108952,분당선
975,오리역,37.339832,127.108985,분당선
976,이매역,37.395846,127.128272,분당선
977,보정역,37.31274,127.108219,분당선
978,죽전역,37.324575,127.107385,분당선
979,구성역,37.299013,127.105664,분당선
980,신갈역,37.286127,127.111311,분당선
981,기흥역,37.275657,127.115944,분당선
982,상갈역,37.261797,127.108718,분당선
983,청명역,37.259485,127.078945,분당선
984,영통역,37.251521,127.071341,분당선
985,망포역,37.245793,127.057367,분당선
986,매탄권선역,37.252458,127.040824,분당선
987,수원시청역,37.261941,127.030736,분당선
988,매교역,37.265502,127.015657,분당선
989,고색역,37.249829,126.9805899,수인선
990,오목천역,37.243011,126.9636354,수인선
991,어천역,37.250076,126.908805,수인선
992,야목역,37.261211,126.884029,수인선
993,사리역,37.290809,126.857172,수인선
994,달월역,37.379993,126.745431,수인선
995,월곶역,37.39189,126.742741,수인선
996,소래포구역,37.400963,126.733533,수인선
997,인천논현역,37.400641,126.722495,수인선
998,호구포역,37.401622,126.708682,수인선
999,남동인더스파크역,37.407668,126.695613,수인선
1000,원인재역,37.412921,126.686952,수인선
1001,연수역,37.417769,126.678991,수인선
1002,송도역,37.429714,126.654486,수인선
1003,인하대역,37.448191,126.649832,수인선
1004,숭의역,37.460891,126.638035,수인선
1005,신포역,37.468442,126.624509,수인선
1006,인천역,37.476364,126.6174236,수인선
1007,방학역,37.667471,127.044295,경원선
1008,도봉역,37.679441,127.045521,경원선
1009,도봉산역,37.689603,127.046047,경원선
1010,망월사역,37.710499,127.047361,경원선
1011,회룡역,37.724037,127.047319,경원선
1012,의정부역,37.73873,127.045891,경원선
1013,가능역,37.748362,127.044251,경원선
1014,녹양역,37.759416,127.042272,경원선
1015,양주역,37.774281,127.044719,경원선
1016,덕계역,37.818761,127.056676,경원선
1017,덕정역,37.843216,127.061511,경원선
1018,지행역,37.892361,127.055734,경원선
1019,동두천중앙역,37.901818,127.056528,경원선
1020,보산역,37.914268,127.057134,경원선
1021,동두천역,37.927569,127.054825,경원선
1022,소요산역,37.948608,127.061007,경원선
1023,청산역,37.995138,127.074097,경원선
1024,전곡역,38.024041,127.071913,경원선
1025,연천역,38.100485,127.07368,경원선
1026,원흥역,37.650709,126.873239,일산선
1027,지축역,37.648114,126.913746,일산선
1028,삼송역,37.653096,126.895559,일산선
1029,원당역,37.653103,126.842891,일산선
1030,화정역,37.634708,126.832503,일산선
1031,대곡역,37.631629,126.810225,경의중앙선
1032,대곡역,37.631629,126.809802,서해선
1033,대곡역,37.631629,126.811025,일산선
1034,백석역,37.642973,126.788109,일산선
1035,마두역,37.652185,126.777641,일산선
1036,정발산역,37.659709,126.773254,일산선
1037,주엽역,37.670138,126.761232,일산선
1038,대화역,37.675883,126.747756,일산선
1039,김포공항역,37.5621179,126.804056,서해선
1040,원종역,37.5240628,126.8048386,서해선
1041,부천종합운동장역,37.505852,126.797498,서해선
1042,소사역,37.482755,126.795654,경인선
1043,소사역,37.482755,126.7950654,서해선
1044,소새울역,37.4685046,126.797228,서해선
1045,시흥대야역,37.4504787,126.793142,서해선
1046,신천역,37.4391147,126.786835,서해선
1047,신현역,37.4091399,126.78788,서해선
1048,시흥시청역,37.3814109,126.805946,서해선
1049,시흥능곡역,37.3699903,126.808594,서해선
1050,달미역,37.3490003,126.809318,서해선
1051,선부역,37.33459,126.81,서해선
1052,초지역,37.320083,126.808051,서해선
1053,시우역,37.3130967,126.795503,서해선
1054,원시역,37.302654,126.7867897,서해선
1055,구미역,36.128278,128.331071,대경선
1056,사곡역,36.098508,128.356416,대경선
1057,북삼역,36.0560326479866,128.345278,대경선
1058,왜관역,35.991821,128.400391,대경선
1059,서대구역,35.881734,128.540121,대경선
1060,대구역,35.876,128.5961,대경선
1061,동대구역,35.879376,128.628807,대경선
1062,경산역,35.8192,128.7276,대경선
1063,부전역,35.164668,129.06011,동해선
1064,거제해맞이역,35.181197,129.069015,동해선
1065,거제역,35.18958,129.074385,동해선
1066,교대역,35.1938,129.07958,동해선
1067,동래역,35.204714,129.0773502,동해선
1068,안락역,35.196007,129.101062,동해선
1069,재송역,35.188,129.120109,동해선
1070,센텀역,35.1793,129.1245,동해선
1071,벡스코역,35.1717,129.135958,동해선
1072,신해운대역,35.181832,129.176696,동해선
1073,송정역,35.187832,129.202069,동해선
1074,오시리아역,35.196256,129.208291,동해선
1075,기장역,35.244627,129.2188951,동해선
1076,일광역,35.2675565,129.2330307,동해선
1077,부산원동역,35.1938,129.113709,동해선
1078,좌천역,35.311838,129.245197,동해선
1079,월내역,35.328177,129.276626,동해선
1080,서생역,35.346121,129.29304,동해선
1081,남창역,35.419713,129.28223,동해선
1082,망양역,35.456519,129.287856,동해선
1083,덕하역,35.494007,129.303094,동해선
1084,개운포역,35.507884,129.321097,동해선
1085,태화강역,35.538669,129.353269,동해선
